"﻿""Chapter ID (Mandatory", for example 1, 2," Etc)""",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
4,Policy Statements,"<i>- Only approved end-point devices may be used to access organizational systems or data.
- End-point devices must be managed and secured to reduce the risk of compromise.
- Security controls must be enforced consistently across end-point devices.
- Loss, theft, or compromise of end-point devices must be reported promptly.
- End-point devices must be backed up to support device recovery.</i>",4.2,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Only approved end-point devices may be used to access organizational systems or data.
- End-point devices must be managed and secured to reduce the risk of compromise.
- Security controls must be enforced consistently across end-point devices.
- Loss, theft, or compromise of end-point devices must be reported promptly.
- End-point devices must be backed up to support device recovery.</i>",4.3,Does this policy statement apply to your company: End-point devices must be managed and secured to reduce the risk of compromise.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.4|4.4|4.4,1
4,Policy Statements,"<i>- Only approved end-point devices may be used to access organizational systems or data.
- End-point devices must be managed and secured to reduce the risk of compromise.
- Security controls must be enforced consistently across end-point devices.
- Loss, theft, or compromise of end-point devices must be reported promptly.
- End-point devices must be backed up to support device recovery.</i>",4.4,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Only approved end-point devices may be used to access organizational systems or data.
- End-point devices must be managed and secured to reduce the risk of compromise.
- Security controls must be enforced consistently across end-point devices.
- Loss, theft, or compromise of end-point devices must be reported promptly.
- End-point devices must be backed up to support device recovery.</i>",4.5,Does this policy statement apply to your company: Security controls must be enforced consistently across end-point devices.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.6|4.6|4.6,1
4,Policy Statements,"<i>- Only approved end-point devices may be used to access organizational systems or data.
- End-point devices must be managed and secured to reduce the risk of compromise.
- Security controls must be enforced consistently across end-point devices.
- Loss, theft, or compromise of end-point devices must be reported promptly.
- End-point devices must be backed up to support device recovery.</i>",4.6,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Only approved end-point devices may be used to access organizational systems or data.
- End-point devices must be managed and secured to reduce the risk of compromise.
- Security controls must be enforced consistently across end-point devices.
- Loss, theft, or compromise of end-point devices must be reported promptly.
- End-point devices must be backed up to support device recovery.</i>",4.7,"Does this policy statement apply to your company: Loss, theft, or compromise of end-point devices must be reported promptly.",,2,Yes|No|Somewhat|Not applicable,,0,,,|4.8|4.8|4.8,1
4,Policy Statements,"<i>- Only approved end-point devices may be used to access organizational systems or data.
- End-point devices must be managed and secured to reduce the risk of compromise.
- Security controls must be enforced consistently across end-point devices.
- Loss, theft, or compromise of end-point devices must be reported promptly.
- End-point devices must be backed up to support device recovery.</i>",4.8,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Only approved end-point devices may be used to access organizational systems or data.
- End-point devices must be managed and secured to reduce the risk of compromise.
- Security controls must be enforced consistently across end-point devices.
- Loss, theft, or compromise of end-point devices must be reported promptly.
- End-point devices must be backed up to support device recovery.</i>",4.9,Does this policy statement apply to your company: End-point devices must be backed up to support device recovery.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.10|4.10|4.10,1
4,Policy Statements,"<i>- Only approved end-point devices may be used to access organizational systems or data.
- End-point devices must be managed and secured to reduce the risk of compromise.
- Security controls must be enforced consistently across end-point devices.
- Loss, theft, or compromise of end-point devices must be reported promptly.
- End-point devices must be backed up to support device recovery.</i>",4.10,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Only approved end-point devices may be used to access organizational systems or data.
- End-point devices must be managed and secured to reduce the risk of compromise.
- Security controls must be enforced consistently across end-point devices.
- Loss, theft, or compromise of end-point devices must be reported promptly.
- End-point devices must be backed up to support device recovery.</i>",4.11,Are we missing any policy statement here that reflects something done in your company?,,1,,,0,,,,1
5,Standard - Device Ownership and Approval,"<i>- Organization-owned end-point devices must be issued through approved processes.
- Personally owned devices may only be used for organizational purposes if explicitly approved by the user’s department manager.
- Unapproved personal devices must not access organizational systems or data.</i>",5.1,Does this requirement reflect your company current practice: Organization-owned end-point devices must be issued through approved processes.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.2 5.3|5.4|5.4|5.4,1
5,Standard - Device Ownership and Approval,"<i>- Organization-owned end-point devices must be issued through approved processes.
- Personally owned devices may only be used for organizational purposes if explicitly approved by the user’s department manager.
- Unapproved personal devices must not access organizational systems or data.</i>",5.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Asset inventory|MDM/endpoint management export|Software inventory|Return checklist|Service desk tickets|Screenshots|System exports|Other,,0,,,,1
5,Standard - Device Ownership and Approval,"<i>- Organization-owned end-point devices must be issued through approved processes.
- Personally owned devices may only be used for organizational purposes if explicitly approved by the user’s department manager.
- Unapproved personal devices must not access organizational systems or data.</i>",5.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Device Ownership and Approval,"<i>- Organization-owned end-point devices must be issued through approved processes.
- Personally owned devices may only be used for organizational purposes if explicitly approved by the user’s department manager.
- Unapproved personal devices must not access organizational systems or data.</i>",5.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Device Ownership and Approval,"<i>- Organization-owned end-point devices must be issued through approved processes.
- Personally owned devices may only be used for organizational purposes if explicitly approved by the user’s department manager.
- Unapproved personal devices must not access organizational systems or data.</i>",5.5,Does this requirement reflect your company current practice: Personally owned devices may only be used for organizational purposes if explicitly approved by the user’s department manager.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.6 5.7|5.8|5.8|5.8,1
5,Standard - Device Ownership and Approval,"<i>- Organization-owned end-point devices must be issued through approved processes.
- Personally owned devices may only be used for organizational purposes if explicitly approved by the user’s department manager.
- Unapproved personal devices must not access organizational systems or data.</i>",5.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Asset inventory|MDM/endpoint management export|Software inventory|Return checklist|Service desk tickets|Screenshots|System exports|Other,,0,,,,1
5,Standard - Device Ownership and Approval,"<i>- Organization-owned end-point devices must be issued through approved processes.
- Personally owned devices may only be used for organizational purposes if explicitly approved by the user’s department manager.
- Unapproved personal devices must not access organizational systems or data.</i>",5.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Device Ownership and Approval,"<i>- Organization-owned end-point devices must be issued through approved processes.
- Personally owned devices may only be used for organizational purposes if explicitly approved by the user’s department manager.
- Unapproved personal devices must not access organizational systems or data.</i>",5.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Device Ownership and Approval,"<i>- Organization-owned end-point devices must be issued through approved processes.
- Personally owned devices may only be used for organizational purposes if explicitly approved by the user’s department manager.
- Unapproved personal devices must not access organizational systems or data.</i>",5.9,Does this requirement reflect your company current practice: Unapproved personal devices must not access organizational systems or data.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.10 5.11|5.12|5.12|5.12,1
5,Standard - Device Ownership and Approval,"<i>- Organization-owned end-point devices must be issued through approved processes.
- Personally owned devices may only be used for organizational purposes if explicitly approved by the user’s department manager.
- Unapproved personal devices must not access organizational systems or data.</i>",5.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Asset inventory|MDM/endpoint management export|Software inventory|Other,,0,,,,1
5,Standard - Device Ownership and Approval,"<i>- Organization-owned end-point devices must be issued through approved processes.
- Personally owned devices may only be used for organizational purposes if explicitly approved by the user’s department manager.
- Unapproved personal devices must not access organizational systems or data.</i>",5.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Device Ownership and Approval,"<i>- Organization-owned end-point devices must be issued through approved processes.
- Personally owned devices may only be used for organizational purposes if explicitly approved by the user’s department manager.
- Unapproved personal devices must not access organizational systems or data.</i>",5.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.1,Does this requirement reflect your company current practice: End-point devices must be centrally managed where technically feasible.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.2 6.3|6.4|6.4|6.4,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Asset inventory|MDM/endpoint management export|Software inventory|Return checklist|Service desk tickets|Screenshots|System exports|Other,,0,,,,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.5,Does this requirement reflect your company current practice: Security configurations must be enforced to prevent users from disabling required security controls.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.6 6.7|6.8|6.8|6.8,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.9,Does this requirement reflect your company current practice: Devices must be configured according to approved baseline configurations.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.10 6.11|6.12|6.12|6.12,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Asset inventory|MDM/endpoint management export|Software inventory|Return checklist|Service desk tickets|Screenshots|System exports|Other,,0,,,,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.13,"Does this requirement reflect your company current practice: Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.",,2,Yes|No|Somewhat|Not applicable,,0,,,6.14 6.15|6.16|6.16|6.16,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.14,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Device Management,"<i>- End-point devices must be centrally managed where technically feasible.
- Security configurations must be enforced to prevent users from disabling required security controls.
- Devices must be configured according to approved baseline configurations.
- Use of removable storage media (e.g. USB drives, external storage) is not permitted unless explicitly approved.</i>",6.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Authentication and Access,"<i>- Access to end-point devices must require user authentication.
- Authentication must be integrated with a central identity source where technically feasible.
- Users must not share device credentials.
- User privileges on end-point devices must be assigned based on the user’s organizational role.
- Elevated or administrative privileges must be restricted and granted only where justified.
- Automatic locking must be enabled when devices are unattended.</i>",7.1,Does this requirement reflect your company current practice: Access to end-point devices must require user authentication.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.2 7.3|7.4|7.4|7.4,1
7,Standard - Authentication and Access,"<i>- Access to end-point devices must require user authentication.
- Authentication must be integrated with a central identity source where technically feasible.
- Users must not share device credentials.
- User privileges on end-point devices must be assigned based on the user’s organizational role.
- Elevated or administrative privileges must be restricted and granted only where justified.
- Automatic locking must be enabled when devices are unattended.</i>",7.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Asset inventory|MDM/endpoint management export|Software inventory|Other,,0,,,,1
7,Standard - Authentication and Access,"<i>- Access to end-point devices must require user authentication.
- Authentication must be integrated with a central identity source where technically feasible.
- Users must not share device credentials.
- User privileges on end-point devices must be assigned based on the user’s organizational role.
- Elevated or administrative privileges must be restricted and granted only where justified.
- Automatic locking must be enabled when devices are unattended.</i>",7.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Authentication and Access,"<i>- Access to end-point devices must require user authentication.
- Authentication must be integrated with a central identity source where technically feasible.
- Users must not share device credentials.
- User privileges on end-point devices must be assigned based on the user’s organizational role.
- Elevated or administrative privileges must be restricted and granted only where justified.
- Automatic locking must be enabled when devices are unattended.</i>",7.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Authentication and Access,"<i>- Access to end-point devices must require user authentication.
- Authentication must be integrated with a central identity source where technically feasible.
- Users must not share device credentials.
- User privileges on end-point devices must be assigned based on the user’s organizational role.
- Elevated or administrative privileges must be restricted and granted only where justified.
- Automatic locking must be enabled when devices are unattended.</i>",7.5,Does this requirement reflect your company current practice: Authentication must be integrated with a central identity source where technically feasible.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.6 7.7|7.8|7.8|7.8,1
7,Standard - Authentication and Access,"<i>- Access to end-point devices must require user authentication.
- Authentication must be integrated with a central identity source where technically feasible.
- Users must not share device credentials.
- User privileges on end-point devices must be assigned based on the user’s organizational role.
- Elevated or administrative privileges must be restricted and granted only where justified.
- Automatic locking must be enabled when devices are unattended.</i>",7.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Screenshots|System exports|Other,,0,,,,1
7,Standard - Authentication and Access,"<i>- Access to end-point devices must require user authentication.
- Authentication must be integrated with a central identity source where technically feasible.
- Users must not share device credentials.
- User privileges on end-point devices must be assigned based on the user’s organizational role.
- Elevated or administrative privileges must be restricted and granted only where justified.
- Automatic locking must be enabled when devices are unattended.</i>",7.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Authentication and Access,"<i>- Access to end-point devices must require user authentication.
- Authentication must be integrated with a central identity source where technically feasible.
- Users must not share device credentials.
- User privileges on end-point devices must be assigned based on the user’s organizational role.
- Elevated or administrative privileges must be restricted and granted only where justified.
- Automatic locking must be enabled when devices are unattended.</i>",7.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Authentication and Access,"<i>- Access to end-point devices must require user authentication.
- Authentication must be integrated with a central identity source where technically feasible.
- Users must not share device credentials.
- User privileges on end-point devices must be assigned based on the user’s organizational role.
- Elevated or administrative privileges must be restricted and granted only where justified.
- Automatic locking must be enabled when devices are unattended.</i>",7.9,Does this requirement reflect your company current practice: Users must not share device credentials.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.10 7.11|7.12|7.12|7.12,1
7,Standard - Authentication and Access,"<i>- Access to end-point devices must require user authentication.
- Authentication must be integrated with a central identity source where technically feasible.
- Users must not share device credentials.
- User privileges on end-point devices must be assigned based on the user’s organizational role.
- Elevated or administrative privileges must be restricted and granted only where justified.
- Automatic locking must be enabled when devices are unattended.</i>",7.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Asset inventory|MDM/endpoint management export|Software inventory|Other,,0,,,,1
7,Standard - Authentication and Access,"<i>- Access to end-point devices must require user authentication.
- Authentication must be integrated with a central identity source where technically feasible.
- Users must not share device credentials.
- User privileges on end-point devices must be assigned based on the user’s organizational role.
- Elevated or administrative privileges must be restricted and granted only where justified.
- Automatic locking must be enabled when devices are unattended.</i>",7.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Authentication and Access,"<i>- Access to end-point devices must require user authentication.
- Authentication must be integrated with a central identity source where technically feasible.
- Users must not share device credentials.
- User privileges on end-point devices must be assigned based on the user’s organizational role.
- Elevated or administrative privileges must be restricted and granted only where justified.
- Automatic locking must be enabled when devices are unattended.</i>",7.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
