"﻿""Chapter ID (Mandatory", for example 1, 2," Etc)""",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
3,Responsibilities,"<i>- Management: Ensures supplier relationships are approved, resourced, governed, and that risk acceptance and enforcement actions are authorized where required.
- The Information Security function: Defines supplier security requirements, reviews supplier risk and assurance evidence, monitors compliance, and manages supplier-related security incidents, with the support of other department managers.
- Business / Contract Owners: Own supplier relationships, ensure contracts include required information security clauses, and monitor supplier performance and compliance.
- Procurement / Legal (where applicable): Ensures supplier agreements reflect legal, regulatory, contractual, and information security requirements.
- Suppliers and Third Parties: Comply with all contractual and information security requirements and implement security controls within their scope of service.
---</i>",3.8,"Who performs this responsibility? Please provide the role, team, or job title.",,1,,,0,,,,1
3,Responsibilities,"<i>- Management: Ensures supplier relationships are approved, resourced, governed, and that risk acceptance and enforcement actions are authorized where required.
- The Information Security function: Defines supplier security requirements, reviews supplier risk and assurance evidence, monitors compliance, and manages supplier-related security incidents, with the support of other department managers.
- Business / Contract Owners: Own supplier relationships, ensure contracts include required information security clauses, and monitor supplier performance and compliance.
- Procurement / Legal (where applicable): Ensures supplier agreements reflect legal, regulatory, contractual, and information security requirements.
- Suppliers and Third Parties: Comply with all contractual and information security requirements and implement security controls within their scope of service.
---</i>",3.9,Is someone responsible for complying with all contractual and information security requirements and implementing security controls within their scope of service in your organization?,,2,Yes|No,,0,,,3.10|,1
3,Responsibilities,"<i>- Management: Ensures supplier relationships are approved, resourced, governed, and that risk acceptance and enforcement actions are authorized where required.
- The Information Security function: Defines supplier security requirements, reviews supplier risk and assurance evidence, monitors compliance, and manages supplier-related security incidents, with the support of other department managers.
- Business / Contract Owners: Own supplier relationships, ensure contracts include required information security clauses, and monitor supplier performance and compliance.
- Procurement / Legal (where applicable): Ensures supplier agreements reflect legal, regulatory, contractual, and information security requirements.
- Suppliers and Third Parties: Comply with all contractual and information security requirements and implement security controls within their scope of service.
---</i>",3.10,"Who performs this responsibility? Please provide the role, team, or job title.",,1,,,0,,,,1
3,Responsibilities,"<i>- Management: Ensures supplier relationships are approved, resourced, governed, and that risk acceptance and enforcement actions are authorized where required.
- The Information Security function: Defines supplier security requirements, reviews supplier risk and assurance evidence, monitors compliance, and manages supplier-related security incidents, with the support of other department managers.
- Business / Contract Owners: Own supplier relationships, ensure contracts include required information security clauses, and monitor supplier performance and compliance.
- Procurement / Legal (where applicable): Ensures supplier agreements reflect legal, regulatory, contractual, and information security requirements.
- Suppliers and Third Parties: Comply with all contractual and information security requirements and implement security controls within their scope of service.
---</i>",3.11,Are we missing any responsibility here that is performed in your company?,,1,,,0,,,,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.1,Does this policy statement apply to your company: Supplier relationships must be formally approved and risk assessed before engagement.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.2|4.2|4.2,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.2,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.3,Does this policy statement apply to your company: Information security requirements must be contractually defined and documented.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.4|4.4|4.4,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.4,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.5,Does this policy statement apply to your company: Suppliers must protect organizational information according to its classification.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.6|4.6|4.6,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.6,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.7,Does this policy statement apply to your company: Supplier compliance must be monitored throughout the relationship.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.8|4.8|4.8,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.8,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.9,Does this policy statement apply to your company: Information transfers to and from suppliers must be secured.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.10|4.10|4.10,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.10,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.11,Does this policy statement apply to your company: Changes to supplier services must not introduce unmanaged security risk.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.12|4.12|4.12,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.12,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.13,Does this policy statement apply to your company: Supplier access must be removed promptly upon termination or no longer being required. ---,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.14|4.14|4.14,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.14,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Supplier relationships must be formally approved and risk assessed before engagement.
- Information security requirements must be contractually defined and documented.
- Suppliers must protect organizational information according to its classification.
- Supplier compliance must be monitored throughout the relationship.
- Information transfers to and from suppliers must be secured.
- Changes to supplier services must not introduce unmanaged security risk.
- Supplier access must be removed promptly upon termination or no longer being required.

---</i>",4.15,Are we missing any policy statement here that reflects something done in your company?,,1,,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.1,"Does this requirement reflect your company current practice: All suppliers must be assessed based on information classification, system or data access, service criticality, and legal or regulatory impact?",,2,Yes|No|Somewhat|Not applicable,,0,,,5.2 5.3|5.4|5.4|5.4,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Supplier register|Due diligence questionnaire|Contract clauses|Supplier review records|Screenshots|System exports|Other,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.5,Does this requirement reflect your company current practice: All suppliers must be assessed based on information classification?,,2,Yes|No|Somewhat|Not applicable,,0,,,5.6 5.7|5.8|5.8|5.8,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.9,Does this requirement reflect your company current practice: All suppliers must be assessed based on level of system or data access?,,2,Yes|No|Somewhat|Not applicable,,0,,,5.10 5.11|5.12|5.12|5.12,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Screenshots|System exports|Other,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.13,Does this requirement reflect your company current practice: All suppliers must be assessed based on criticality of the service?,,2,Yes|No|Somewhat|Not applicable,,0,,,5.14 5.15|5.16|5.16|5.16,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.14,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.17,Does this requirement reflect your company current practice: All suppliers must be assessed based on legal and regulatory impact?,,2,Yes|No|Somewhat|Not applicable,,0,,,5.18 5.19|5.20|5.20|5.20,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.18,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Risk register|Risk assessment report|Treatment plan|Management approval records|Screenshots|System exports|Other,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.19,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.20,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.21,Does this requirement reflect your company current practice: Higher-risk suppliers must meet enhanced security and assurance requirements.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.22 5.23|5.24|5.24|5.24,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.22,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Risk register|Risk assessment report|Treatment plan|Management approval records|Supplier register|Due diligence questionnaire|Contract clauses|Supplier review records|Screenshots|System exports|Other,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.23,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Supplier Risk Assessment and Classification,"<i>- All suppliers must be assessed based on:
  - Information classification
  - Level of system or data access
  - Criticality of the service
  - Legal and regulatory impact
- Higher-risk suppliers must meet enhanced security and assurance requirements.</i>",5.24,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Supplier Agreements and Security Clauses,"<i>Supplier agreements must include, where applicable:
- Description of information accessed or provided and access methods.
- Information classification and handling requirements.
- Legal, regulatory, and contractual compliance obligations.
- Defined security controls, including access control, monitoring, and logging.
- Acceptable and unacceptable use of information and assets.
- Authorization and removal of supplier personnel access.
- Incident notification and collaboration requirements.
- Sub-contracting restrictions and approval requirements.
- Right to audit and assurance requirements.
- Reporting obligations and remediation timelines.
- Business continuity, backup, and disaster recovery requirements.
- Change management requirements, including advance notification.
- Termination, exit, and secure disposal obligations.</i>",6.1,"Does this requirement reflect your company current practice: Supplier agreements must include, where applicable, a description of information accessed or provided and access methods?",,2,Yes|No|Somewhat|Not applicable,,0,,,6.2 6.3|6.4|6.4|6.4,1
