"﻿""Chapter ID (Mandatory", for example 1, 2," Etc)""",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
3,Responsibilities,"<i>- Department Managers are responsible for ensuring physical security requirements are followed within their areas.
- Facilities or Office Management (where applicable) is responsible for implementing and maintaining physical security controls.
- The Information Security function is responsible for defining physical security requirements and supporting their implementation, with the assistance of Department Managers.
- Users (employees and contractors) are responsible for complying with physical security controls and reporting issues or incidents.</i>",3.8,"Who performs this responsibility? Please provide the role, team, or job title.",,1,,,0,,,,1
3,Responsibilities,"<i>- Department Managers are responsible for ensuring physical security requirements are followed within their areas.
- Facilities or Office Management (where applicable) is responsible for implementing and maintaining physical security controls.
- The Information Security function is responsible for defining physical security requirements and supporting their implementation, with the assistance of Department Managers.
- Users (employees and contractors) are responsible for complying with physical security controls and reporting issues or incidents.</i>",3.9,Are we missing any responsibility here that is performed in your company?,,1,,,0,,,,1
4,Policy Statements,"<i>- Physical access to organizational facilities must be controlled and restricted based on business need.
- Physical security controls must protect assets from unauthorized access, theft, damage, or disruption.
- Sensitive areas must be clearly identified and protected with additional controls.
- Physical security practices must support legal, regulatory, and contractual obligations.</i>",4.1,Does this policy statement apply to your company: Physical access to organizational facilities must be controlled and restricted based on business need.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.2|4.2|4.2,1
4,Policy Statements,"<i>- Physical access to organizational facilities must be controlled and restricted based on business need.
- Physical security controls must protect assets from unauthorized access, theft, damage, or disruption.
- Sensitive areas must be clearly identified and protected with additional controls.
- Physical security practices must support legal, regulatory, and contractual obligations.</i>",4.2,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Physical access to organizational facilities must be controlled and restricted based on business need.
- Physical security controls must protect assets from unauthorized access, theft, damage, or disruption.
- Sensitive areas must be clearly identified and protected with additional controls.
- Physical security practices must support legal, regulatory, and contractual obligations.</i>",4.3,"Does this policy statement apply to your company: Physical security controls must protect assets from unauthorized access, theft, damage, or disruption.",,2,Yes|No|Somewhat|Not applicable,,0,,,|4.4|4.4|4.4,1
4,Policy Statements,"<i>- Physical access to organizational facilities must be controlled and restricted based on business need.
- Physical security controls must protect assets from unauthorized access, theft, damage, or disruption.
- Sensitive areas must be clearly identified and protected with additional controls.
- Physical security practices must support legal, regulatory, and contractual obligations.</i>",4.4,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Physical access to organizational facilities must be controlled and restricted based on business need.
- Physical security controls must protect assets from unauthorized access, theft, damage, or disruption.
- Sensitive areas must be clearly identified and protected with additional controls.
- Physical security practices must support legal, regulatory, and contractual obligations.</i>",4.5,Does this policy statement apply to your company: Sensitive areas must be clearly identified and protected with additional controls.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.6|4.6|4.6,1
4,Policy Statements,"<i>- Physical access to organizational facilities must be controlled and restricted based on business need.
- Physical security controls must protect assets from unauthorized access, theft, damage, or disruption.
- Sensitive areas must be clearly identified and protected with additional controls.
- Physical security practices must support legal, regulatory, and contractual obligations.</i>",4.6,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Physical access to organizational facilities must be controlled and restricted based on business need.
- Physical security controls must protect assets from unauthorized access, theft, damage, or disruption.
- Sensitive areas must be clearly identified and protected with additional controls.
- Physical security practices must support legal, regulatory, and contractual obligations.</i>",4.7,"Does this policy statement apply to your company: Physical security practices must support legal, regulatory, and contractual obligations.",,2,Yes|No|Somewhat|Not applicable,,0,,,|4.8|4.8|4.8,1
4,Policy Statements,"<i>- Physical access to organizational facilities must be controlled and restricted based on business need.
- Physical security controls must protect assets from unauthorized access, theft, damage, or disruption.
- Sensitive areas must be clearly identified and protected with additional controls.
- Physical security practices must support legal, regulatory, and contractual obligations.</i>",4.8,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Physical access to organizational facilities must be controlled and restricted based on business need.
- Physical security controls must protect assets from unauthorized access, theft, damage, or disruption.
- Sensitive areas must be clearly identified and protected with additional controls.
- Physical security practices must support legal, regulatory, and contractual obligations.</i>",4.9,Are we missing any policy statement here that reflects something done in your company?,,1,,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.1,Does this requirement reflect your company current practice: Access to organizational facilities must be restricted to authorized individuals.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.2 5.3|5.4|5.4|5.4,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Screenshots|System exports|Other,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.5,"Does this requirement reflect your company current practice: Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.",,2,Yes|No|Somewhat|Not applicable,,0,,,5.6 5.7|5.8|5.8|5.8,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Encryption configuration|Key management records|Certificate inventory|Other,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.9,Does this requirement reflect your company current practice: Security guards may be deployed at entrances where appropriate.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.10 5.11|5.12|5.12|5.12,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.13,Does this requirement reflect your company current practice: Access rights must be granted based on business need and reviewed periodically.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.14 5.15|5.16|5.16|5.16,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.14,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Screenshots|System exports|Other,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.17,"Does this requirement reflect your company current practice: Visitors must be identified, authorized, and escorted where required.",,2,Yes|No|Somewhat|Not applicable,,0,,,5.18 5.19|5.20|5.20|5.20,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.18,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Access badge records|Visitor logs|CCTV or alarm reports|Physical access reviews|Screenshots|System exports|Other,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.19,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Physical Access Control,"<i>- Access to organizational facilities must be restricted to authorized individuals.
- Physical access controls may include keys, badges, access cards, biometric controls, or equivalent mechanisms.
- Security guards may be deployed at entrances where appropriate.
- Access rights must be granted based on business need and reviewed periodically.
- Visitors must be identified, authorized, and escorted where required.</i>",5.20,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Monitoring and Guarding,"<i>- Physical security monitoring controls must be implemented where appropriate.
- Security guards may perform regular patrols or rounds to monitor facilities and detect suspicious activity.
- Guards may check offices and common areas to ensure doors, windows, and secure areas are properly closed.
- Guards may monitor entrances and exits to deter unauthorized removal of assets.
- When third parties or suppliers perform on-site work, their activities must be supervised as appropriate.
- Suppliers and contractors may be checked upon exit to reduce the risk of unauthorized removal of organizational assets, in accordance with applicable laws and regulations.</i>",6.1,Does this requirement reflect your company current practice: Physical security monitoring controls must be implemented where appropriate.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.2 6.3|6.4|6.4|6.4,1
6,Standard - Monitoring and Guarding,"<i>- Physical security monitoring controls must be implemented where appropriate.
- Security guards may perform regular patrols or rounds to monitor facilities and detect suspicious activity.
- Guards may check offices and common areas to ensure doors, windows, and secure areas are properly closed.
- Guards may monitor entrances and exits to deter unauthorized removal of assets.
- When third parties or suppliers perform on-site work, their activities must be supervised as appropriate.
- Suppliers and contractors may be checked upon exit to reduce the risk of unauthorized removal of organizational assets, in accordance with applicable laws and regulations.</i>",6.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Access badge records|Visitor logs|CCTV or alarm reports|Physical access reviews|Screenshots|Other,,0,,,,1
6,Standard - Monitoring and Guarding,"<i>- Physical security monitoring controls must be implemented where appropriate.
- Security guards may perform regular patrols or rounds to monitor facilities and detect suspicious activity.
- Guards may check offices and common areas to ensure doors, windows, and secure areas are properly closed.
- Guards may monitor entrances and exits to deter unauthorized removal of assets.
- When third parties or suppliers perform on-site work, their activities must be supervised as appropriate.
- Suppliers and contractors may be checked upon exit to reduce the risk of unauthorized removal of organizational assets, in accordance with applicable laws and regulations.</i>",6.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Monitoring and Guarding,"<i>- Physical security monitoring controls must be implemented where appropriate.
- Security guards may perform regular patrols or rounds to monitor facilities and detect suspicious activity.
- Guards may check offices and common areas to ensure doors, windows, and secure areas are properly closed.
- Guards may monitor entrances and exits to deter unauthorized removal of assets.
- When third parties or suppliers perform on-site work, their activities must be supervised as appropriate.
- Suppliers and contractors may be checked upon exit to reduce the risk of unauthorized removal of organizational assets, in accordance with applicable laws and regulations.</i>",6.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Monitoring and Guarding,"<i>- Physical security monitoring controls must be implemented where appropriate.
- Security guards may perform regular patrols or rounds to monitor facilities and detect suspicious activity.
- Guards may check offices and common areas to ensure doors, windows, and secure areas are properly closed.
- Guards may monitor entrances and exits to deter unauthorized removal of assets.
- When third parties or suppliers perform on-site work, their activities must be supervised as appropriate.
- Suppliers and contractors may be checked upon exit to reduce the risk of unauthorized removal of organizational assets, in accordance with applicable laws and regulations.</i>",6.5,Does this requirement reflect your company current practice: Security guards may perform regular patrols or rounds to monitor facilities and detect suspicious activity.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.6 6.7|6.8|6.8|6.8,1
6,Standard - Monitoring and Guarding,"<i>- Physical security monitoring controls must be implemented where appropriate.
- Security guards may perform regular patrols or rounds to monitor facilities and detect suspicious activity.
- Guards may check offices and common areas to ensure doors, windows, and secure areas are properly closed.
- Guards may monitor entrances and exits to deter unauthorized removal of assets.
- When third parties or suppliers perform on-site work, their activities must be supervised as appropriate.
- Suppliers and contractors may be checked upon exit to reduce the risk of unauthorized removal of organizational assets, in accordance with applicable laws and regulations.</i>",6.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|SIEM reports|Log exports|Monitoring alerts|Audit reports|Review meeting records|Screenshots|System exports|Other,,0,,,,1
6,Standard - Monitoring and Guarding,"<i>- Physical security monitoring controls must be implemented where appropriate.
- Security guards may perform regular patrols or rounds to monitor facilities and detect suspicious activity.
- Guards may check offices and common areas to ensure doors, windows, and secure areas are properly closed.
- Guards may monitor entrances and exits to deter unauthorized removal of assets.
- When third parties or suppliers perform on-site work, their activities must be supervised as appropriate.
- Suppliers and contractors may be checked upon exit to reduce the risk of unauthorized removal of organizational assets, in accordance with applicable laws and regulations.</i>",6.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Monitoring and Guarding,"<i>- Physical security monitoring controls must be implemented where appropriate.
- Security guards may perform regular patrols or rounds to monitor facilities and detect suspicious activity.
- Guards may check offices and common areas to ensure doors, windows, and secure areas are properly closed.
- Guards may monitor entrances and exits to deter unauthorized removal of assets.
- When third parties or suppliers perform on-site work, their activities must be supervised as appropriate.
- Suppliers and contractors may be checked upon exit to reduce the risk of unauthorized removal of organizational assets, in accordance with applicable laws and regulations.</i>",6.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Monitoring and Guarding,"<i>- Physical security monitoring controls must be implemented where appropriate.
- Security guards may perform regular patrols or rounds to monitor facilities and detect suspicious activity.
- Guards may check offices and common areas to ensure doors, windows, and secure areas are properly closed.
- Guards may monitor entrances and exits to deter unauthorized removal of assets.
- When third parties or suppliers perform on-site work, their activities must be supervised as appropriate.
- Suppliers and contractors may be checked upon exit to reduce the risk of unauthorized removal of organizational assets, in accordance with applicable laws and regulations.</i>",6.9,"Does this requirement reflect your company current practice: Guards may check offices and common areas to ensure doors, windows, and secure areas are properly closed.",,2,Yes|No|Somewhat|Not applicable,,0,,,6.10 6.11|6.12|6.12|6.12,1
6,Standard - Monitoring and Guarding,"<i>- Physical security monitoring controls must be implemented where appropriate.
- Security guards may perform regular patrols or rounds to monitor facilities and detect suspicious activity.
- Guards may check offices and common areas to ensure doors, windows, and secure areas are properly closed.
- Guards may monitor entrances and exits to deter unauthorized removal of assets.
- When third parties or suppliers perform on-site work, their activities must be supervised as appropriate.
- Suppliers and contractors may be checked upon exit to reduce the risk of unauthorized removal of organizational assets, in accordance with applicable laws and regulations.</i>",6.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Monitoring and Guarding,"<i>- Physical security monitoring controls must be implemented where appropriate.
- Security guards may perform regular patrols or rounds to monitor facilities and detect suspicious activity.
- Guards may check offices and common areas to ensure doors, windows, and secure areas are properly closed.
- Guards may monitor entrances and exits to deter unauthorized removal of assets.
- When third parties or suppliers perform on-site work, their activities must be supervised as appropriate.
- Suppliers and contractors may be checked upon exit to reduce the risk of unauthorized removal of organizational assets, in accordance with applicable laws and regulations.</i>",6.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Monitoring and Guarding,"<i>- Physical security monitoring controls must be implemented where appropriate.
- Security guards may perform regular patrols or rounds to monitor facilities and detect suspicious activity.
- Guards may check offices and common areas to ensure doors, windows, and secure areas are properly closed.
- Guards may monitor entrances and exits to deter unauthorized removal of assets.
- When third parties or suppliers perform on-site work, their activities must be supervised as appropriate.
- Suppliers and contractors may be checked upon exit to reduce the risk of unauthorized removal of organizational assets, in accordance with applicable laws and regulations.</i>",6.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Monitoring and Guarding,"<i>- Physical security monitoring controls must be implemented where appropriate.
- Security guards may perform regular patrols or rounds to monitor facilities and detect suspicious activity.
- Guards may check offices and common areas to ensure doors, windows, and secure areas are properly closed.
- Guards may monitor entrances and exits to deter unauthorized removal of assets.
- When third parties or suppliers perform on-site work, their activities must be supervised as appropriate.
- Suppliers and contractors may be checked upon exit to reduce the risk of unauthorized removal of organizational assets, in accordance with applicable laws and regulations.</i>",6.13,Does this requirement reflect your company current practice: Guards may monitor entrances and exits to deter unauthorized removal of assets.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.14 6.15|6.16|6.16|6.16,1
