"﻿""Chapter ID (Mandatory", for example 1, 2," Etc)""",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
4,Policy Statements,"<i>- Information security risks must be assessed using defined likelihood and impact criteria.
- Risk levels must be derived using a likelihood × impact matrix.
- Risks must be treated according to their classified risk level.
- Risk treatment and acceptance must follow defined approval requirements.
- All risk decisions must be documented and auditable.

---</i>",4.1,Does this policy statement apply to your company: Information security risks must be assessed using defined likelihood and impact criteria.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.2|4.2|4.2,1
4,Policy Statements,"<i>- Information security risks must be assessed using defined likelihood and impact criteria.
- Risk levels must be derived using a likelihood × impact matrix.
- Risks must be treated according to their classified risk level.
- Risk treatment and acceptance must follow defined approval requirements.
- All risk decisions must be documented and auditable.

---</i>",4.2,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Information security risks must be assessed using defined likelihood and impact criteria.
- Risk levels must be derived using a likelihood × impact matrix.
- Risks must be treated according to their classified risk level.
- Risk treatment and acceptance must follow defined approval requirements.
- All risk decisions must be documented and auditable.

---</i>",4.3,Does this policy statement apply to your company: Risk levels must be derived using a likelihood × impact matrix.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.4|4.4|4.4,1
4,Policy Statements,"<i>- Information security risks must be assessed using defined likelihood and impact criteria.
- Risk levels must be derived using a likelihood × impact matrix.
- Risks must be treated according to their classified risk level.
- Risk treatment and acceptance must follow defined approval requirements.
- All risk decisions must be documented and auditable.

---</i>",4.4,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Information security risks must be assessed using defined likelihood and impact criteria.
- Risk levels must be derived using a likelihood × impact matrix.
- Risks must be treated according to their classified risk level.
- Risk treatment and acceptance must follow defined approval requirements.
- All risk decisions must be documented and auditable.

---</i>",4.5,Does this policy statement apply to your company: Risks must be treated according to their classified risk level.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.6|4.6|4.6,1
4,Policy Statements,"<i>- Information security risks must be assessed using defined likelihood and impact criteria.
- Risk levels must be derived using a likelihood × impact matrix.
- Risks must be treated according to their classified risk level.
- Risk treatment and acceptance must follow defined approval requirements.
- All risk decisions must be documented and auditable.

---</i>",4.6,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Information security risks must be assessed using defined likelihood and impact criteria.
- Risk levels must be derived using a likelihood × impact matrix.
- Risks must be treated according to their classified risk level.
- Risk treatment and acceptance must follow defined approval requirements.
- All risk decisions must be documented and auditable.

---</i>",4.7,Does this policy statement apply to your company: Risk treatment and acceptance must follow defined approval requirements.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.8|4.8|4.8,1
4,Policy Statements,"<i>- Information security risks must be assessed using defined likelihood and impact criteria.
- Risk levels must be derived using a likelihood × impact matrix.
- Risks must be treated according to their classified risk level.
- Risk treatment and acceptance must follow defined approval requirements.
- All risk decisions must be documented and auditable.

---</i>",4.8,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Information security risks must be assessed using defined likelihood and impact criteria.
- Risk levels must be derived using a likelihood × impact matrix.
- Risks must be treated according to their classified risk level.
- Risk treatment and acceptance must follow defined approval requirements.
- All risk decisions must be documented and auditable.

---</i>",4.9,Does this policy statement apply to your company: All risk decisions must be documented and auditable. ---,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.10|4.10|4.10,1
4,Policy Statements,"<i>- Information security risks must be assessed using defined likelihood and impact criteria.
- Risk levels must be derived using a likelihood × impact matrix.
- Risks must be treated according to their classified risk level.
- Risk treatment and acceptance must follow defined approval requirements.
- All risk decisions must be documented and auditable.

---</i>",4.10,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Information security risks must be assessed using defined likelihood and impact criteria.
- Risk levels must be derived using a likelihood × impact matrix.
- Risks must be treated according to their classified risk level.
- Risk treatment and acceptance must follow defined approval requirements.
- All risk decisions must be documented and auditable.

---</i>",4.11,Are we missing any policy statement here that reflects something done in your company?,,1,,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.1,Does this requirement reflect your company current practice: High (3) likelihood means the event happened before and could happen again.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.2 5.3|5.4|5.4|5.4,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.5,Does this requirement reflect your company current practice: Medium (2) likelihood means the event never happened before but could happen.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.6 5.7|5.8|5.8|5.8,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.9,Does this requirement reflect your company current practice: Low (1) likelihood means the event never happened before and is unlikely to happen.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.10 5.11|5.12|5.12|5.12,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.13,Does this requirement reflect your company current practice: High (3) impact means contractual or legal repercussions.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.14 5.15|5.16|5.16|5.16,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.14,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Supplier register|Due diligence questionnaire|Contract clauses|Supplier review records|Screenshots|System exports|Other,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.15,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.16,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.17,Does this requirement reflect your company current practice: Medium (2) impact means reputational repercussions.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.18 5.19|5.20|5.20|5.20,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.18,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.19,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.20,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.21,Does this requirement reflect your company current practice: Low (1) impact means negligible impact to customers or the organization.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.22 5.23|5.24|5.24|5.24,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.22,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Risk register|Risk assessment report|Treatment plan|Management approval records|Screenshots|System exports|Other,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.23,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.24,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.25,Does this requirement reflect your company current practice: Risk level is calculated as Likelihood × Impact?,,2,Yes|No|Somewhat|Not applicable,,0,,,5.26 5.27|5.28|5.28|5.28,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.26,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Risk register|Risk assessment report|Treatment plan|Management approval records|Screenshots|System exports|Other,,0,,,,1
5,Standard - Risk Classification Criteria,"<i>#### Likelihood
- High (3): Happened before and could happen again.
- Medium (2): Never happened before but could happen.
- Low (1): Never happened before and is unlikely to happen.

#### Impact
- High (3): Contractual or legal repercussions.
- Medium (2): Reputational repercussions.
- Low (1): Negligible impact to customers or the organization.

#### Risk Level Determination
- Risk level is calculated as Likelihood × Impact.
- The resulting risk score is mapped to a risk level using the approved risk matrix.

---</i>",5.27,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
