"﻿""Chapter ID (Mandatory", for example 1, 2," Etc)""",Chapter Title (Mandatory),Chapter Description (Optional),"Question ID (Mandatory and Unique, for example: 1.1, 1.2, Etc)",Question Title (Mandatory),Question Description (Optional),"Answer Type (Mandatory, one of the following options: 1 for Open Answer, 2 for Dropdown - Single Select, 3 for Dropdown - Single Select - Open answer, 4 for Date, 5 for Dropdown - Multiple Select, 6 for Dropdown - Multiple Select - Open answer)","Dropdown Options (Mandatory if column G is Dropdown. List options for the dropdown separated by a pipe character, for example: Yes|No|Undefined)","DropDown Warnings (Optional, for every option on column H you can define a message, for example: Great|Oh|Think twice)","Dropdown Scoring (Mandatory, set this to 1 if you want to enable scoring for this question. Otherwise set to 0)","Dropdown Option Score (Mandatory if J is set to 1, set the score of the question as an integer positive number, for example 10)","Dropdown Option Score Multiplier (Mandatory if J is set to 1. For every option of the dropdown in column H define an integer positive number that will be multiplied by the value on column K, for example: 1|2|10)","Dropdown Option Show another Question (Optional and only possible if column G is dropdown.For every option in column H you can define one or more question IDs from column D to be shown when the option is selected. For example: 1.2 1.6||6.7 would display questions 1.2 and 1.6 if the first option is selected, none if the second is selected and 6.7 if the third option is selected)","Question Comments & Attachments (Mandatory, select 0 if you do not want to show this option or 1 if you want to let users provide comments and attachments for each question)"
1,Respondent Information,,1.1,"Who is responding to this questionnaire? Please provide your name, team, and role within that team.",,1,,,0,,,,1
3,Responsibilities,"<i>- System Owners are responsible for ensuring backups are configured and aligned with this policy for systems they own.
- Department Managers support identification of backup requirements based on business needs.
- The Information Security function is responsible for defining backup security requirements and supporting their implementation, with the assistance of Department Managers.
- IT / Technical Teams are responsible for implementing, maintaining, and testing backup and recovery processes.</i>",3.9,Are we missing any responsibility here that is performed in your company?,,1,,,0,,,,1
4,Policy Statements,"<i>- Backups must be performed to ensure availability and recoverability of systems and data.
- Backup data must be protected against unauthorized access, loss, or corruption.
- Backup retention must align with data classification and retention requirements.
- Backup and recovery practices must support legal, regulatory, and business requirements.
- Backup effectiveness must be verified through restore testing.</i>",4.1,Does this policy statement apply to your company: Backups must be performed to ensure availability and recoverability of systems and data.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.2|4.2|4.2,1
4,Policy Statements,"<i>- Backups must be performed to ensure availability and recoverability of systems and data.
- Backup data must be protected against unauthorized access, loss, or corruption.
- Backup retention must align with data classification and retention requirements.
- Backup and recovery practices must support legal, regulatory, and business requirements.
- Backup effectiveness must be verified through restore testing.</i>",4.2,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Backups must be performed to ensure availability and recoverability of systems and data.
- Backup data must be protected against unauthorized access, loss, or corruption.
- Backup retention must align with data classification and retention requirements.
- Backup and recovery practices must support legal, regulatory, and business requirements.
- Backup effectiveness must be verified through restore testing.</i>",4.3,"Does this policy statement apply to your company: Backup data must be protected against unauthorized access, loss, or corruption.",,2,Yes|No|Somewhat|Not applicable,,0,,,|4.4|4.4|4.4,1
4,Policy Statements,"<i>- Backups must be performed to ensure availability and recoverability of systems and data.
- Backup data must be protected against unauthorized access, loss, or corruption.
- Backup retention must align with data classification and retention requirements.
- Backup and recovery practices must support legal, regulatory, and business requirements.
- Backup effectiveness must be verified through restore testing.</i>",4.4,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Backups must be performed to ensure availability and recoverability of systems and data.
- Backup data must be protected against unauthorized access, loss, or corruption.
- Backup retention must align with data classification and retention requirements.
- Backup and recovery practices must support legal, regulatory, and business requirements.
- Backup effectiveness must be verified through restore testing.</i>",4.5,Does this policy statement apply to your company: Backup retention must align with data classification and retention requirements.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.6|4.6|4.6,1
4,Policy Statements,"<i>- Backups must be performed to ensure availability and recoverability of systems and data.
- Backup data must be protected against unauthorized access, loss, or corruption.
- Backup retention must align with data classification and retention requirements.
- Backup and recovery practices must support legal, regulatory, and business requirements.
- Backup effectiveness must be verified through restore testing.</i>",4.6,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Backups must be performed to ensure availability and recoverability of systems and data.
- Backup data must be protected against unauthorized access, loss, or corruption.
- Backup retention must align with data classification and retention requirements.
- Backup and recovery practices must support legal, regulatory, and business requirements.
- Backup effectiveness must be verified through restore testing.</i>",4.7,"Does this policy statement apply to your company: Backup and recovery practices must support legal, regulatory, and business requirements.",,2,Yes|No|Somewhat|Not applicable,,0,,,|4.8|4.8|4.8,1
4,Policy Statements,"<i>- Backups must be performed to ensure availability and recoverability of systems and data.
- Backup data must be protected against unauthorized access, loss, or corruption.
- Backup retention must align with data classification and retention requirements.
- Backup and recovery practices must support legal, regulatory, and business requirements.
- Backup effectiveness must be verified through restore testing.</i>",4.8,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Backups must be performed to ensure availability and recoverability of systems and data.
- Backup data must be protected against unauthorized access, loss, or corruption.
- Backup retention must align with data classification and retention requirements.
- Backup and recovery practices must support legal, regulatory, and business requirements.
- Backup effectiveness must be verified through restore testing.</i>",4.9,Does this policy statement apply to your company: Backup effectiveness must be verified through restore testing.,,2,Yes|No|Somewhat|Not applicable,,0,,,|4.10|4.10|4.10,1
4,Policy Statements,"<i>- Backups must be performed to ensure availability and recoverability of systems and data.
- Backup data must be protected against unauthorized access, loss, or corruption.
- Backup retention must align with data classification and retention requirements.
- Backup and recovery practices must support legal, regulatory, and business requirements.
- Backup effectiveness must be verified through restore testing.</i>",4.10,How would you describe this policy statement to better reflect the reality?,,1,,,0,,,,1
4,Policy Statements,"<i>- Backups must be performed to ensure availability and recoverability of systems and data.
- Backup data must be protected against unauthorized access, loss, or corruption.
- Backup retention must align with data classification and retention requirements.
- Backup and recovery practices must support legal, regulatory, and business requirements.
- Backup effectiveness must be verified through restore testing.</i>",4.11,Are we missing any policy statement here that reflects something done in your company?,,1,,,0,,,,1
5,Standard - Backup Scope and Frequency,"<i>- Backup scope and frequency must be defined based on the system and data criticality.
- Systems processing or storing critical data must be included in backup processes.
- Backup schedules must be documented.</i>",5.1,Does this requirement reflect your company current practice: Backup scope and frequency must be defined based on the system and data criticality.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.2 5.3|5.4|5.4|5.4,1
5,Standard - Backup Scope and Frequency,"<i>- Backup scope and frequency must be defined based on the system and data criticality.
- Systems processing or storing critical data must be included in backup processes.
- Backup schedules must be documented.</i>",5.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|Screenshots|System exports|Other,,0,,,,1
5,Standard - Backup Scope and Frequency,"<i>- Backup scope and frequency must be defined based on the system and data criticality.
- Systems processing or storing critical data must be included in backup processes.
- Backup schedules must be documented.</i>",5.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Backup Scope and Frequency,"<i>- Backup scope and frequency must be defined based on the system and data criticality.
- Systems processing or storing critical data must be included in backup processes.
- Backup schedules must be documented.</i>",5.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Backup Scope and Frequency,"<i>- Backup scope and frequency must be defined based on the system and data criticality.
- Systems processing or storing critical data must be included in backup processes.
- Backup schedules must be documented.</i>",5.5,Does this requirement reflect your company current practice: Systems processing or storing critical data must be included in backup processes.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.6 5.7|5.8|5.8|5.8,1
5,Standard - Backup Scope and Frequency,"<i>- Backup scope and frequency must be defined based on the system and data criticality.
- Systems processing or storing critical data must be included in backup processes.
- Backup schedules must be documented.</i>",5.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|Screenshots|System exports|Other,,0,,,,1
5,Standard - Backup Scope and Frequency,"<i>- Backup scope and frequency must be defined based on the system and data criticality.
- Systems processing or storing critical data must be included in backup processes.
- Backup schedules must be documented.</i>",5.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Backup Scope and Frequency,"<i>- Backup scope and frequency must be defined based on the system and data criticality.
- Systems processing or storing critical data must be included in backup processes.
- Backup schedules must be documented.</i>",5.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
5,Standard - Backup Scope and Frequency,"<i>- Backup scope and frequency must be defined based on the system and data criticality.
- Systems processing or storing critical data must be included in backup processes.
- Backup schedules must be documented.</i>",5.9,Does this requirement reflect your company current practice: Backup schedules must be documented.,,2,Yes|No|Somewhat|Not applicable,,0,,,5.10 5.11|5.12|5.12|5.12,1
5,Standard - Backup Scope and Frequency,"<i>- Backup scope and frequency must be defined based on the system and data criticality.
- Systems processing or storing critical data must be included in backup processes.
- Backup schedules must be documented.</i>",5.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|Screenshots|System exports|Other,,0,,,,1
5,Standard - Backup Scope and Frequency,"<i>- Backup scope and frequency must be defined based on the system and data criticality.
- Systems processing or storing critical data must be included in backup processes.
- Backup schedules must be documented.</i>",5.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
5,Standard - Backup Scope and Frequency,"<i>- Backup scope and frequency must be defined based on the system and data criticality.
- Systems processing or storing critical data must be included in backup processes.
- Backup schedules must be documented.</i>",5.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Backup Retention,"<i>- Backup retention periods must be defined and managed in accordance with the Data Management Policy.
- Retention periods may vary by system or data type.
- Backups required for investigations or legal purposes must be retained until no longer required.</i>",6.1,Does this requirement reflect your company current practice: Backup retention periods must be defined and managed in accordance with the Data Management Policy.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.2 6.3|6.4|6.4|6.4,1
6,Standard - Backup Retention,"<i>- Backup retention periods must be defined and managed in accordance with the Data Management Policy.
- Retention periods may vary by system or data type.
- Backups required for investigations or legal purposes must be retained until no longer required.</i>",6.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|Screenshots|System exports|Other,,0,,,,1
6,Standard - Backup Retention,"<i>- Backup retention periods must be defined and managed in accordance with the Data Management Policy.
- Retention periods may vary by system or data type.
- Backups required for investigations or legal purposes must be retained until no longer required.</i>",6.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Backup Retention,"<i>- Backup retention periods must be defined and managed in accordance with the Data Management Policy.
- Retention periods may vary by system or data type.
- Backups required for investigations or legal purposes must be retained until no longer required.</i>",6.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Backup Retention,"<i>- Backup retention periods must be defined and managed in accordance with the Data Management Policy.
- Retention periods may vary by system or data type.
- Backups required for investigations or legal purposes must be retained until no longer required.</i>",6.5,Does this requirement reflect your company current practice: Retention periods may vary by system or data type.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.6 6.7|6.8|6.8|6.8,1
6,Standard - Backup Retention,"<i>- Backup retention periods must be defined and managed in accordance with the Data Management Policy.
- Retention periods may vary by system or data type.
- Backups required for investigations or legal purposes must be retained until no longer required.</i>",6.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Screenshots|System exports|Other,,0,,,,1
6,Standard - Backup Retention,"<i>- Backup retention periods must be defined and managed in accordance with the Data Management Policy.
- Retention periods may vary by system or data type.
- Backups required for investigations or legal purposes must be retained until no longer required.</i>",6.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Backup Retention,"<i>- Backup retention periods must be defined and managed in accordance with the Data Management Policy.
- Retention periods may vary by system or data type.
- Backups required for investigations or legal purposes must be retained until no longer required.</i>",6.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
6,Standard - Backup Retention,"<i>- Backup retention periods must be defined and managed in accordance with the Data Management Policy.
- Retention periods may vary by system or data type.
- Backups required for investigations or legal purposes must be retained until no longer required.</i>",6.9,Does this requirement reflect your company current practice: Backups required for investigations or legal purposes must be retained until no longer required.,,2,Yes|No|Somewhat|Not applicable,,0,,,6.10 6.11|6.12|6.12|6.12,1
6,Standard - Backup Retention,"<i>- Backup retention periods must be defined and managed in accordance with the Data Management Policy.
- Retention periods may vary by system or data type.
- Backups required for investigations or legal purposes must be retained until no longer required.</i>",6.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|Screenshots|System exports|Other,,0,,,,1
6,Standard - Backup Retention,"<i>- Backup retention periods must be defined and managed in accordance with the Data Management Policy.
- Retention periods may vary by system or data type.
- Backups required for investigations or legal purposes must be retained until no longer required.</i>",6.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
6,Standard - Backup Retention,"<i>- Backup retention periods must be defined and managed in accordance with the Data Management Policy.
- Retention periods may vary by system or data type.
- Backups required for investigations or legal purposes must be retained until no longer required.</i>",6.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Backup Encryption,"<i>- Backup data must be encrypted at rest and in transit.
- Encryption requirements and approved mechanisms must follow the Cryptography Policy.
- Encryption keys must be protected and managed in accordance with cryptographic requirements.</i>",7.1,Does this requirement reflect your company current practice: Backup data must be encrypted at rest and in transit.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.2 7.3|7.4|7.4|7.4,1
7,Standard - Backup Encryption,"<i>- Backup data must be encrypted at rest and in transit.
- Encryption requirements and approved mechanisms must follow the Cryptography Policy.
- Encryption keys must be protected and managed in accordance with cryptographic requirements.</i>",7.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|Encryption configuration|Key management records|Certificate inventory|Secret management export|Screenshots|System exports|Other,,0,,,,1
7,Standard - Backup Encryption,"<i>- Backup data must be encrypted at rest and in transit.
- Encryption requirements and approved mechanisms must follow the Cryptography Policy.
- Encryption keys must be protected and managed in accordance with cryptographic requirements.</i>",7.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Backup Encryption,"<i>- Backup data must be encrypted at rest and in transit.
- Encryption requirements and approved mechanisms must follow the Cryptography Policy.
- Encryption keys must be protected and managed in accordance with cryptographic requirements.</i>",7.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Backup Encryption,"<i>- Backup data must be encrypted at rest and in transit.
- Encryption requirements and approved mechanisms must follow the Cryptography Policy.
- Encryption keys must be protected and managed in accordance with cryptographic requirements.</i>",7.5,Does this requirement reflect your company current practice: Encryption requirements and approved mechanisms must follow the Cryptography Policy.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.6 7.7|7.8|7.8|7.8,1
7,Standard - Backup Encryption,"<i>- Backup data must be encrypted at rest and in transit.
- Encryption requirements and approved mechanisms must follow the Cryptography Policy.
- Encryption keys must be protected and managed in accordance with cryptographic requirements.</i>",7.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Encryption configuration|Key management records|Certificate inventory|Secret management export|Screenshots|System exports|Other,,0,,,,1
7,Standard - Backup Encryption,"<i>- Backup data must be encrypted at rest and in transit.
- Encryption requirements and approved mechanisms must follow the Cryptography Policy.
- Encryption keys must be protected and managed in accordance with cryptographic requirements.</i>",7.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Backup Encryption,"<i>- Backup data must be encrypted at rest and in transit.
- Encryption requirements and approved mechanisms must follow the Cryptography Policy.
- Encryption keys must be protected and managed in accordance with cryptographic requirements.</i>",7.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
7,Standard - Backup Encryption,"<i>- Backup data must be encrypted at rest and in transit.
- Encryption requirements and approved mechanisms must follow the Cryptography Policy.
- Encryption keys must be protected and managed in accordance with cryptographic requirements.</i>",7.9,Does this requirement reflect your company current practice: Encryption keys must be protected and managed in accordance with cryptographic requirements.,,2,Yes|No|Somewhat|Not applicable,,0,,,7.10 7.11|7.12|7.12|7.12,1
7,Standard - Backup Encryption,"<i>- Backup data must be encrypted at rest and in transit.
- Encryption requirements and approved mechanisms must follow the Cryptography Policy.
- Encryption keys must be protected and managed in accordance with cryptographic requirements.</i>",7.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Encryption configuration|Key management records|Certificate inventory|Secret management export|Screenshots|System exports|Other,,0,,,,1
7,Standard - Backup Encryption,"<i>- Backup data must be encrypted at rest and in transit.
- Encryption requirements and approved mechanisms must follow the Cryptography Policy.
- Encryption keys must be protected and managed in accordance with cryptographic requirements.</i>",7.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
7,Standard - Backup Encryption,"<i>- Backup data must be encrypted at rest and in transit.
- Encryption requirements and approved mechanisms must follow the Cryptography Policy.
- Encryption keys must be protected and managed in accordance with cryptographic requirements.</i>",7.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
8,Standard - Backup Storage and Protection,"<i>- Backup data must be stored in secure and approved locations.
- Access to backup systems and data must be restricted based on least privilege.
- Backup data must be protected against unauthorized modification or deletion.</i>",8.1,Does this requirement reflect your company current practice: Backup data must be stored in secure and approved locations.,,2,Yes|No|Somewhat|Not applicable,,0,,,8.2 8.3|8.4|8.4|8.4,1
8,Standard - Backup Storage and Protection,"<i>- Backup data must be stored in secure and approved locations.
- Access to backup systems and data must be restricted based on least privilege.
- Backup data must be protected against unauthorized modification or deletion.</i>",8.2,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|Screenshots|System exports|Other,,0,,,,1
8,Standard - Backup Storage and Protection,"<i>- Backup data must be stored in secure and approved locations.
- Access to backup systems and data must be restricted based on least privilege.
- Backup data must be protected against unauthorized modification or deletion.</i>",8.3,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Backup Storage and Protection,"<i>- Backup data must be stored in secure and approved locations.
- Access to backup systems and data must be restricted based on least privilege.
- Backup data must be protected against unauthorized modification or deletion.</i>",8.4,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
8,Standard - Backup Storage and Protection,"<i>- Backup data must be stored in secure and approved locations.
- Access to backup systems and data must be restricted based on least privilege.
- Backup data must be protected against unauthorized modification or deletion.</i>",8.5,Does this requirement reflect your company current practice: Access to backup systems and data must be restricted based on least privilege.,,2,Yes|No|Somewhat|Not applicable,,0,,,8.6 8.7|8.8|8.8|8.8,1
8,Standard - Backup Storage and Protection,"<i>- Backup data must be stored in secure and approved locations.
- Access to backup systems and data must be restricted based on least privilege.
- Backup data must be protected against unauthorized modification or deletion.</i>",8.6,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|IAM export|Access review records|User account listing|Approval tickets|Authentication logs|MFA configuration screenshots|Password manager records|Backup job reports|Restore test records|Retention configuration|Other,,0,,,,1
8,Standard - Backup Storage and Protection,"<i>- Backup data must be stored in secure and approved locations.
- Access to backup systems and data must be restricted based on least privilege.
- Backup data must be protected against unauthorized modification or deletion.</i>",8.7,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Backup Storage and Protection,"<i>- Backup data must be stored in secure and approved locations.
- Access to backup systems and data must be restricted based on least privilege.
- Backup data must be protected against unauthorized modification or deletion.</i>",8.8,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
8,Standard - Backup Storage and Protection,"<i>- Backup data must be stored in secure and approved locations.
- Access to backup systems and data must be restricted based on least privilege.
- Backup data must be protected against unauthorized modification or deletion.</i>",8.9,Does this requirement reflect your company current practice: Backup data must be protected against unauthorized modification or deletion.,,2,Yes|No|Somewhat|Not applicable,,0,,,8.10 8.11|8.12|8.12|8.12,1
8,Standard - Backup Storage and Protection,"<i>- Backup data must be stored in secure and approved locations.
- Access to backup systems and data must be restricted based on least privilege.
- Backup data must be protected against unauthorized modification or deletion.</i>",8.10,"Which technologies, tools, methods, or evidence sources are used?",,5,Policy document|Procedure document|Assigned owner or role record|Backup job reports|Restore test records|Retention configuration|Recovery runbooks|Screenshots|System exports|Other,,0,,,,1
8,Standard - Backup Storage and Protection,"<i>- Backup data must be stored in secure and approved locations.
- Access to backup systems and data must be restricted based on least privilege.
- Backup data must be protected against unauthorized modification or deletion.</i>",8.11,"What evidence can you provide to demonstrate this requirement is implemented? Examples may include screenshots, reports, logs, tickets, approvals, procedures, meeting records, or system exports.",,1,,,0,,,,1
8,Standard - Backup Storage and Protection,"<i>- Backup data must be stored in secure and approved locations.
- Access to backup systems and data must be restricted based on least privilege.
- Backup data must be protected against unauthorized modification or deletion.</i>",8.12,"Please explain why this requirement is not implemented, only partially implemented, or not applicable.",,1,,,0,,,,1
9,Standard - Backup Restore and Testing,"<i>- Restore procedures must be defined and documented.
- Backup restore tests must be performed periodically to verify data recoverability.
- Restore test results must be documented and issues remediated.</i>",9.1,Does this requirement reflect your company current practice: Restore procedures must be defined and documented.,,2,Yes|No|Somewhat|Not applicable,,0,,,9.2 9.3|9.4|9.4|9.4,1
